return_id,order_number,return_date,return_reason,return_amount
97713,SO51085,12/14/2023,Unsatisfied,428
97714,SO56352,3/19/2023,Defective,133
97715,SO64720,7/2/2023,Wrong Item,214
97716,SO79221,11/13/2023,Wrong Item,47
97717,SO75893,12/22/2023,Wrong Item,153
97718,SO50581,6/19/2023,Unsatisfied,95
97719,SO68672,10/9/2023,Size Mismatch,131
97720,SO72245,11/6/2023,Unsatisfied,80
97721,SO51703,9/19/2023,Size Mismatch,319
97722,SO78992,10/11/2023,Unsatisfied,469
97723,SO69715,8/17/2023,Size Mismatch,63
97724,SO62598,4/7/2023,Size Mismatch,363
97725,SO57962,4/21/2023,Defective,398
97726,SO67533,1/12/2023,Wrong Item,422
97727,SO76227,4/15/2023,Defective,421
97728,SO64155,1/16/2023,Defective,420
97729,SO62044,10/17/2023,Defective,78
97730,SO76070,5/30/2023,Wrong Item,157
97731,SO76454,12/1/2023,Unsatisfied,70
97732,SO66461,11/17/2023,Size Mismatch,212
97733,SO65449,10/25/2023,Size Mismatch,58
97734,SO52467,8/22/2023,Defective,384
97735,SO59412,7/25/2023,Unsatisfied,441
97736,SO53837,3/13/2023,Unsatisfied,292
97737,SO62036,10/14/2023,Wrong Item,452
97738,SO55438,1/18/2023,Wrong Item,92
97739,SO74672,7/23/2023,Wrong Item,43
97740,SO66978,7/18/2023,Defective,68
97741,SO53404,3/6/2023,Wrong Item,304
97742,SO54736,11/3/2023,Unsatisfied,467
97743,SO74930,1/26/2023,Size Mismatch,386
97744,SO63668,3/24/2023,Wrong Item,431
97745,SO56974,2/15/2023,Size Mismatch,278
97746,SO77713,1/1/2024,Defective,194
97747,SO62779,9/25/2023,Unsatisfied,248
97748,SO76269,3/26/2023,Wrong Item,365
97749,SO53486,9/28/2023,Size Mismatch,487
97750,SO65766,3/18/2023,Defective,335
97751,SO68521,9/24/2023,Defective,149
97752,SO65967,10/11/2023,Size Mismatch,461
97753,SO69439,11/25/2023,Wrong Item,316
97754,SO58851,10/16/2023,Defective,306
97755,SO67023,10/10/2023,Defective,426
97756,SO54268,4/27/2023,Unsatisfied,297
97757,SO53374,2/21/2023,Defective,179
97758,SO74740,8/24/2023,Unsatisfied,167
97759,SO70881,10/15/2023,Wrong Item,464
97760,SO50775,9/8/2023,Unsatisfied,23
97761,SO70967,9/15/2023,Wrong Item,365
97762,SO73133,1/21/2023,Size Mismatch,413
97763,SO76482,7/16/2023,Wrong Item,81
97764,SO61579,6/6/2023,Unsatisfied,54
97765,SO64098,9/6/2023,Defective,218
97766,SO77917,8/1/2023,Wrong Item,319
97767,SO62197,12/17/2023,Size Mismatch,444
97768,SO58204,5/24/2023,Wrong Item,196
97769,SO79737,11/29/2023,Size Mismatch,132
97770,SO67765,12/11/2023,Defective,338
97771,SO70521,3/19/2023,Defective,332
97772,SO72737,7/14/2023,Wrong Item,486
97773,SO54040,3/16/2023,Wrong Item,235
97774,SO50855,11/30/2023,Defective,140
97775,SO51373,3/6/2023,Unsatisfied,420
97776,SO69866,1/2/2023,Wrong Item,475
97777,SO53620,2/14/2023,Wrong Item,253
97778,SO63031,2/19/2023,Unsatisfied,216
97779,SO52022,3/26/2023,Defective,341
97780,SO64263,6/23/2023,Size Mismatch,343
97781,SO61165,8/1/2023,Wrong Item,488
97782,SO61591,1/25/2023,Size Mismatch,281
97783,SO78972,6/4/2023,Defective,201
97784,SO76897,2/13/2023,Size Mismatch,458
97785,SO58011,4/17/2023,Size Mismatch,456
97786,SO79292,7/21/2023,Size Mismatch,294
97787,SO57788,7/25/2023,Wrong Item,444
97788,SO55478,6/2/2023,Unsatisfied,38
97789,SO74042,2/20/2023,Unsatisfied,365
97790,SO66108,12/7/2023,Unsatisfied,72
97791,SO67087,4/14/2023,Size Mismatch,493
97792,SO66255,9/4/2023,Size Mismatch,108
97793,SO56333,12/7/2023,Size Mismatch,175
97794,SO59709,9/20/2023,Unsatisfied,425
97795,SO66763,9/14/2023,Size Mismatch,24
97796,SO76424,5/7/2023,Unsatisfied,234
97797,SO69887,12/20/2023,Size Mismatch,82
97798,SO54650,7/9/2023,Size Mismatch,163
97799,SO51436,1/27/2023,Defective,290
97800,SO60401,2/13/2023,Size Mismatch,226
97801,SO60906,5/29/2023,Wrong Item,279
97802,SO51597,6/8/2023,Wrong Item,132
97803,SO50117,10/17/2023,Unsatisfied,482
97804,SO51890,6/27/2023,Unsatisfied,176
97805,SO73728,11/9/2023,Wrong Item,238
97806,SO63802,4/20/2023,Wrong Item,423
97807,SO77270,4/15/2023,Defective,296
97808,SO73916,4/10/2023,Wrong Item,447
97809,SO79765,3/11/2023,Defective,167
97810,SO74294,12/30/2023,Unsatisfied,243
97811,SO69185,3/14/2023,Wrong Item,137
97812,SO63301,6/6/2023,Wrong Item,460
97813,SO65701,4/4/2023,Size Mismatch,292
97814,SO58704,5/27/2023,Defective,205
97815,SO75013,4/21/2023,Defective,236
97816,SO73466,11/12/2023,Size Mismatch,377
97817,SO63501,7/9/2023,Unsatisfied,223
97818,SO67025,1/8/2023,Wrong Item,191
97819,SO56133,6/9/2023,Wrong Item,83
97820,SO71891,2/24/2023,Unsatisfied,96
97821,SO68943,4/24/2023,Size Mismatch,403
97822,SO76499,3/17/2023,Unsatisfied,420
97823,SO75573,12/6/2023,Unsatisfied,89
97824,SO69659,8/7/2023,Wrong Item,496
97825,SO65561,6/12/2023,Wrong Item,280
97826,SO73971,6/30/2023,Size Mismatch,63
97827,SO51743,8/10/2023,Unsatisfied,377
97828,SO68783,6/21/2023,Size Mismatch,331
97829,SO56236,10/4/2023,Wrong Item,228
97830,SO54298,6/20/2023,Unsatisfied,332
97831,SO65840,12/5/2023,Wrong Item,462
97832,SO58822,2/28/2023,Unsatisfied,266
97833,SO55761,9/14/2023,Defective,327
97834,SO70395,8/26/2023,Wrong Item,285
97835,SO62976,2/10/2023,Wrong Item,336
97836,SO74798,6/23/2023,Size Mismatch,294
97837,SO61044,7/10/2023,Wrong Item,468
97838,SO78261,10/29/2023,Wrong Item,403
97839,SO71265,1/19/2023,Unsatisfied,323
97840,SO50541,3/18/2023,Wrong Item,135
97841,SO66634,4/16/2023,Unsatisfied,448
97842,SO56535,5/18/2023,Wrong Item,31
97843,SO78612,9/1/2023,Size Mismatch,128
97844,SO62988,4/7/2023,Unsatisfied,371
97845,SO50990,2/15/2023,Unsatisfied,130
97846,SO62001,9/28/2023,Defective,46
97847,SO78581,7/29/2023,Wrong Item,32
97848,SO58557,10/6/2023,Size Mismatch,383
97849,SO69947,4/3/2023,Size Mismatch,317
97850,SO65125,8/22/2023,Unsatisfied,132
97851,SO54448,12/23/2023,Size Mismatch,370
97852,SO65474,12/26/2023,Wrong Item,118
97853,SO60977,5/5/2023,Defective,443
97854,SO63538,2/16/2023,Size Mismatch,348
97855,SO56170,10/21/2023,Wrong Item,48
97856,SO62613,6/5/2023,Wrong Item,344
97857,SO71554,7/6/2023,Unsatisfied,268
97858,SO70509,10/15/2023,Unsatisfied,352
97859,SO69482,7/29/2023,Unsatisfied,317
97860,SO72960,3/20/2023,Unsatisfied,45
97861,SO74957,5/3/2023,Unsatisfied,284
97862,SO51577,4/30/2023,Unsatisfied,418
97863,SO78857,10/27/2023,Defective,309
97864,SO58735,3/27/2023,Size Mismatch,82
97865,SO78993,9/15/2023,Size Mismatch,196
97866,SO70867,9/22/2023,Unsatisfied,214
97867,SO76018,3/9/2023,Size Mismatch,496
97868,SO52201,12/10/2023,Wrong Item,98
97869,SO50873,1/23/2023,Size Mismatch,411
97870,SO62143,12/25/2023,Defective,292
97871,SO59957,1/18/2023,Defective,487
97872,SO79087,8/1/2023,Size Mismatch,205
97873,SO74066,3/16/2023,Defective,378
97874,SO72507,12/6/2023,Wrong Item,479
97875,SO62562,11/7/2023,Defective,31
97876,SO60697,3/29/2023,Wrong Item,146
97877,SO52410,1/27/2023,Wrong Item,122
97878,SO50143,9/28/2023,Wrong Item,212
97879,SO63473,8/21/2023,Wrong Item,451
97880,SO79509,12/5/2023,Unsatisfied,341
97881,SO59827,6/15/2023,Defective,402
97882,SO54220,1/30/2023,Defective,146
97883,SO70203,6/20/2023,Unsatisfied,401
97884,SO50088,1/6/2023,Unsatisfied,46
97885,SO70496,8/28/2023,Wrong Item,23
97886,SO50343,4/1/2023,Size Mismatch,432
97887,SO60840,1/28/2023,Size Mismatch,405
97888,SO57910,1/19/2023,Defective,431
97889,SO74102,8/12/2023,Unsatisfied,360
97890,SO64962,6/6/2023,Defective,133
97891,SO55198,5/28/2023,Defective,239
97892,SO76270,6/7/2023,Unsatisfied,117
97893,SO74448,1/23/2023,Wrong Item,258
97894,SO58685,6/30/2023,Size Mismatch,210
97895,SO62381,11/1/2023,Defective,108
97896,SO69369,3/26/2023,Size Mismatch,176
97897,SO78010,3/25/2023,Size Mismatch,125
97898,SO70307,3/27/2023,Wrong Item,174
97899,SO60384,11/16/2023,Wrong Item,245
97900,SO57943,10/22/2023,Size Mismatch,348
97901,SO52981,10/24/2023,Unsatisfied,166
97902,SO64089,7/17/2023,Size Mismatch,112
97903,SO74165,9/24/2023,Size Mismatch,477
97904,SO66525,5/2/2023,Size Mismatch,37
97905,SO68693,10/13/2023,Defective,115
97906,SO53611,2/2/2023,Defective,482
97907,SO62012,3/27/2023,Size Mismatch,211
97908,SO66792,4/23/2023,Unsatisfied,55
97909,SO78988,8/2/2023,Unsatisfied,403
97910,SO78127,3/22/2023,Defective,404
97911,SO79545,10/31/2023,Unsatisfied,499
97912,SO64505,6/9/2023,Defective,423
97913,SO74555,11/28/2023,Defective,426
97914,SO76442,10/21/2023,Size Mismatch,346
97915,SO73941,7/17/2023,Wrong Item,421
97916,SO69797,3/29/2023,Size Mismatch,106
97917,SO77271,2/2/2023,Size Mismatch,86
97918,SO60447,5/24/2023,Wrong Item,181
97919,SO78122,1/27/2023,Unsatisfied,362
97920,SO63515,10/22/2023,Defective,278
97921,SO56185,12/20/2023,Unsatisfied,193
97922,SO65244,10/19/2023,Wrong Item,356
97923,SO77927,5/4/2023,Defective,159
97924,SO57872,5/22/2023,Size Mismatch,182
97925,SO60266,8/19/2023,Size Mismatch,470
97926,SO50717,6/8/2023,Wrong Item,216
97927,SO71989,1/5/2023,Size Mismatch,339
97928,SO69241,8/19/2023,Defective,136
97929,SO75497,6/9/2023,Wrong Item,430
97930,SO74840,1/11/2023,Wrong Item,431
97931,SO69429,12/10/2023,Unsatisfied,326
97932,SO55822,11/19/2023,Wrong Item,109
97933,SO70113,2/3/2023,Unsatisfied,79
97934,SO50200,9/29/2023,Defective,136
97935,SO53545,7/28/2023,Unsatisfied,307
97936,SO55483,2/23/2023,Unsatisfied,224
97937,SO55116,2/25/2023,Defective,167
97938,SO79286,10/24/2023,Size Mismatch,473
97939,SO59571,7/14/2023,Size Mismatch,434
97940,SO59563,9/6/2023,Wrong Item,223
97941,SO56560,7/27/2023,Defective,298
97942,SO62524,10/12/2023,Wrong Item,237
97943,SO58880,2/5/2023,Wrong Item,276
97944,SO55019,12/25/2023,Size Mismatch,160
97945,SO76044,9/9/2023,Defective,498
97946,SO59401,7/31/2023,Defective,239
97947,SO51535,5/15/2023,Defective,342
97948,SO67843,7/15/2023,Size Mismatch,420
97949,SO64931,7/10/2023,Defective,264
97950,SO65856,7/10/2023,Size Mismatch,207
97951,SO74127,5/6/2023,Defective,141
97952,SO62784,7/9/2023,Wrong Item,103
97953,SO74027,5/11/2023,Defective,492
97954,SO79250,4/12/2023,Unsatisfied,294
97955,SO65890,7/3/2023,Wrong Item,141
97956,SO65292,1/24/2023,Defective,25
97957,SO76763,11/24/2023,Unsatisfied,302
97958,SO58600,5/21/2023,Wrong Item,329
97959,SO52899,9/19/2023,Size Mismatch,425
97960,SO62529,6/6/2023,Size Mismatch,111
97961,SO62845,5/1/2023,Defective,444
97962,SO68837,9/6/2023,Defective,274
97963,SO51202,10/29/2023,Size Mismatch,112
97964,SO58166,7/5/2023,Defective,386
97965,SO73351,8/7/2023,Size Mismatch,247
97966,SO70746,12/9/2023,Defective,447
97967,SO66373,6/26/2023,Unsatisfied,113
97968,SO66239,3/18/2023,Size Mismatch,308
97969,SO63331,8/18/2023,Size Mismatch,158
97970,SO69394,11/11/2023,Wrong Item,499
97971,SO51765,7/24/2023,Unsatisfied,486
97972,SO55174,7/12/2023,Unsatisfied,410
97973,SO78341,10/20/2023,Unsatisfied,145
97974,SO70915,10/11/2023,Wrong Item,311
97975,SO50740,3/28/2023,Wrong Item,345
97976,SO75902,9/21/2023,Size Mismatch,317
97977,SO55585,6/21/2023,Unsatisfied,33
97978,SO70300,11/29/2023,Wrong Item,271
97979,SO54867,4/29/2023,Unsatisfied,414
97980,SO58918,8/21/2023,Unsatisfied,484
97981,SO74496,12/29/2023,Wrong Item,324
97982,SO74197,3/30/2023,Defective,96
97983,SO66492,10/24/2023,Size Mismatch,278
97984,SO63128,10/2/2023,Wrong Item,280
97985,SO60429,1/27/2023,Wrong Item,129
97986,SO75198,6/19/2023,Size Mismatch,399
97987,SO61849,9/29/2023,Wrong Item,155
97988,SO62796,8/23/2023,Defective,133
97989,SO75128,1/20/2023,Size Mismatch,72
97990,SO52712,12/16/2023,Defective,312
97991,SO62017,1/24/2023,Defective,329
97992,SO74972,4/3/2023,Defective,426
97993,SO71199,11/29/2023,Defective,282
97994,SO66680,7/22/2023,Wrong Item,296
97995,SO52840,2/8/2023,Size Mismatch,79
97996,SO73871,10/13/2023,Defective,262
97997,SO57756,2/7/2023,Unsatisfied,380
97998,SO51506,4/17/2023,Size Mismatch,136
97999,SO65639,10/15/2023,Defective,127
98000,SO50532,11/15/2023,Defective,400
98001,SO72067,9/25/2023,Unsatisfied,98
98002,SO67667,8/10/2023,Unsatisfied,289
98003,SO68348,3/26/2023,Wrong Item,312
98004,SO76256,7/7/2023,Wrong Item,296
98005,SO50993,10/5/2023,Wrong Item,271
98006,SO53225,4/10/2023,Wrong Item,207
98007,SO60947,9/30/2023,Size Mismatch,76
98008,SO55950,12/28/2023,Unsatisfied,337
98009,SO78662,7/25/2023,Size Mismatch,496
98010,SO75422,5/10/2023,Wrong Item,154
98011,SO65644,5/5/2023,Unsatisfied,240
98012,SO55456,2/18/2023,Defective,175
98013,SO59697,3/17/2023,Defective,34
98014,SO76162,10/1/2023,Defective,352
98015,SO66223,11/14/2023,Size Mismatch,282
98016,SO53483,5/24/2023,Unsatisfied,231
98017,SO62359,10/11/2023,Unsatisfied,331
98018,SO69329,3/5/2023,Unsatisfied,404
98019,SO68999,6/6/2023,Defective,286
98020,SO73982,12/14/2023,Size Mismatch,373
98021,SO68374,8/9/2023,Size Mismatch,238
98022,SO69047,3/18/2023,Unsatisfied,192
98023,SO57450,1/9/2023,Size Mismatch,459
98024,SO54962,11/7/2023,Size Mismatch,257
98025,SO52524,9/20/2023,Unsatisfied,281
98026,SO73293,3/17/2023,Defective,432
98027,SO53644,9/20/2023,Wrong Item,491
98028,SO66502,7/17/2023,Size Mismatch,283
98029,SO56052,7/1/2023,Wrong Item,261
98030,SO75236,11/13/2023,Unsatisfied,323
98031,SO79556,12/5/2023,Defective,399
98032,SO70286,4/27/2023,Unsatisfied,36
98033,SO79011,12/15/2023,Defective,130
98034,SO60169,3/28/2023,Unsatisfied,358
98035,SO63208,9/1/2023,Wrong Item,96
98036,SO61603,7/1/2023,Size Mismatch,222
98037,SO72149,4/12/2023,Defective,102
98038,SO76470,5/14/2023,Unsatisfied,396
98039,SO71420,4/22/2023,Defective,59
98040,SO63125,5/3/2023,Unsatisfied,335
98041,SO72254,11/7/2023,Defective,240
98042,SO68054,6/29/2023,Size Mismatch,182
98043,SO50184,3/9/2023,Wrong Item,420
98044,SO61275,10/6/2023,Unsatisfied,359
98045,SO73567,1/20/2023,Defective,137
98046,SO53665,2/21/2023,Defective,104
98047,SO70510,11/29/2023,Size Mismatch,268
98048,SO56670,1/9/2023,Defective,381
98049,SO66332,6/26/2023,Defective,400
98050,SO77299,1/16/2023,Unsatisfied,29
98051,SO75561,3/8/2023,Defective,95
98052,SO69554,8/4/2023,Wrong Item,110
98053,SO63308,4/2/2023,Unsatisfied,258
98054,SO64070,2/19/2023,Size Mismatch,35
98055,SO75188,9/8/2023,Size Mismatch,53
98056,SO67732,6/5/2023,Size Mismatch,260
98057,SO52536,10/22/2023,Unsatisfied,91
98058,SO79796,11/30/2023,Defective,319
98059,SO55818,8/22/2023,Unsatisfied,217
98060,SO53263,6/13/2023,Defective,335
98061,SO79627,8/21/2023,Wrong Item,55
98062,SO56358,11/6/2023,Size Mismatch,440
98063,SO79889,7/17/2023,Wrong Item,346
98064,SO59615,9/28/2023,Defective,406
98065,SO70659,3/8/2023,Size Mismatch,262
98066,SO74264,11/23/2023,Wrong Item,354
98067,SO50938,2/21/2023,Defective,36
98068,SO69764,4/3/2023,Defective,142
98069,SO56500,4/3/2023,Unsatisfied,445
98070,SO79375,9/12/2023,Size Mismatch,459
98071,SO77279,5/10/2023,Defective,299
98072,SO53207,1/6/2023,Unsatisfied,466
98073,SO51784,6/22/2023,Defective,395
98074,SO76766,5/14/2023,Wrong Item,362
98075,SO70588,1/6/2023,Unsatisfied,47
98076,SO59064,8/5/2023,Defective,439
98077,SO78226,10/24/2023,Defective,106
98078,SO73179,2/6/2023,Wrong Item,161
98079,SO78832,12/2/2023,Wrong Item,301
98080,SO72707,10/10/2023,Unsatisfied,157
98081,SO63383,4/21/2023,Wrong Item,477
98082,SO64327,9/22/2023,Unsatisfied,129
98083,SO71363,11/24/2023,Unsatisfied,348
98084,SO54849,1/20/2023,Defective,329
98085,SO52316,4/28/2023,Wrong Item,91
98086,SO74021,2/3/2023,Wrong Item,220
98087,SO62721,10/8/2023,Wrong Item,364
98088,SO54474,2/23/2023,Size Mismatch,34
98089,SO52218,9/23/2023,Size Mismatch,210
98090,SO55975,12/24/2023,Wrong Item,343
98091,SO75024,11/21/2023,Defective,303
98092,SO56215,6/4/2023,Size Mismatch,39
98093,SO69441,2/23/2023,Unsatisfied,376
98094,SO57698,10/12/2023,Defective,227
98095,SO51070,3/28/2023,Wrong Item,467
98096,SO62331,6/29/2023,Wrong Item,380
98097,SO66584,6/19/2023,Defective,451
98098,SO63536,10/2/2023,Unsatisfied,496
98099,SO76844,11/5/2023,Defective,69
98100,SO68393,4/30/2023,Size Mismatch,134
98101,SO61465,7/4/2023,Unsatisfied,35
98102,SO52340,2/16/2023,Wrong Item,316
98103,SO54108,7/22/2023,Wrong Item,59
98104,SO57150,5/19/2023,Wrong Item,174
98105,SO53808,9/12/2023,Wrong Item,165
98106,SO74068,1/30/2023,Unsatisfied,118
98107,SO75098,5/24/2023,Unsatisfied,310
98108,SO75460,1/4/2023,Size Mismatch,295
98109,SO54857,12/27/2023,Wrong Item,229
98110,SO54287,11/21/2023,Defective,197
98111,SO62094,7/2/2023,Wrong Item,212
98112,SO67250,8/10/2023,Wrong Item,432
98113,SO55647,8/2/2023,Wrong Item,333
98114,SO60294,10/24/2023,Defective,195
98115,SO69801,4/3/2023,Unsatisfied,356
98116,SO79969,7/4/2023,Size Mismatch,145
98117,SO65535,12/26/2023,Wrong Item,120
98118,SO78808,8/24/2023,Wrong Item,192
98119,SO53298,6/21/2023,Unsatisfied,217
98120,SO50898,12/3/2023,Defective,264
98121,SO55368,3/5/2023,Unsatisfied,331
98122,SO70136,12/17/2023,Unsatisfied,476
98123,SO66408,2/26/2023,Defective,343
98124,SO59995,3/29/2023,Unsatisfied,184
98125,SO66034,2/5/2023,Defective,242
98126,SO57927,4/2/2023,Defective,113
98127,SO73424,12/25/2023,Wrong Item,220
98128,SO73201,9/11/2023,Size Mismatch,368
98129,SO77278,12/29/2023,Size Mismatch,154
98130,SO67651,7/26/2023,Unsatisfied,366
98131,SO55207,9/16/2023,Unsatisfied,393
98132,SO68335,9/18/2023,Unsatisfied,107
98133,SO77841,3/15/2023,Wrong Item,365
98134,SO68911,6/21/2023,Wrong Item,443
98135,SO59437,1/27/2023,Size Mismatch,98
98136,SO76142,12/10/2023,Wrong Item,477
98137,SO50751,2/8/2023,Size Mismatch,150
98138,SO58337,9/9/2023,Size Mismatch,114
98139,SO56753,10/16/2023,Wrong Item,342
98140,SO72257,9/24/2023,Wrong Item,354
98141,SO74626,8/9/2023,Wrong Item,185
98142,SO60649,6/24/2023,Size Mismatch,292
98143,SO58338,1/23/2023,Size Mismatch,97
98144,SO68081,3/20/2023,Size Mismatch,69
98145,SO73829,9/7/2023,Unsatisfied,57
98146,SO73588,7/31/2023,Unsatisfied,143
98147,SO55719,7/5/2023,Size Mismatch,323
98148,SO71876,11/24/2023,Unsatisfied,109
98149,SO62230,10/10/2023,Defective,424
98150,SO62147,11/10/2023,Size Mismatch,403
98151,SO70012,7/25/2023,Unsatisfied,275
98152,SO51634,3/9/2023,Size Mismatch,179
98153,SO60939,12/4/2023,Unsatisfied,309
98154,SO57167,1/20/2023,Size Mismatch,410
98155,SO66435,4/11/2023,Size Mismatch,364
98156,SO56636,8/23/2023,Size Mismatch,379
98157,SO59420,4/21/2023,Wrong Item,65
98158,SO52830,12/7/2023,Defective,51
98159,SO70449,5/29/2023,Defective,477
98160,SO50907,5/20/2023,Wrong Item,473
98161,SO69342,10/29/2023,Unsatisfied,303
98162,SO75399,8/28/2023,Defective,353
98163,SO72460,9/23/2023,Defective,149
98164,SO78158,12/10/2023,Size Mismatch,130
98165,SO76614,4/6/2023,Unsatisfied,487
98166,SO72488,12/17/2023,Defective,196
98167,SO75893,7/7/2023,Size Mismatch,405
98168,SO55390,2/10/2023,Size Mismatch,178
98169,SO50869,9/17/2023,Defective,70
98170,SO54914,7/18/2023,Wrong Item,194
98171,SO65727,2/23/2023,Wrong Item,286
98172,SO64007,11/8/2023,Unsatisfied,500
98173,SO66041,5/2/2023,Defective,487
98174,SO71696,2/13/2023,Size Mismatch,371
98175,SO77764,8/8/2023,Defective,463
98176,SO65672,3/14/2023,Defective,177
98177,SO57343,9/26/2023,Wrong Item,419
98178,SO74993,10/28/2023,Wrong Item,134
98179,SO74507,12/31/2023,Unsatisfied,382
98180,SO63154,5/23/2023,Wrong Item,140
98181,SO58388,1/1/2023,Defective,278
98182,SO70975,9/30/2023,Defective,475
98183,SO50569,8/4/2023,Size Mismatch,53
98184,SO59640,4/18/2023,Unsatisfied,168
98185,SO73598,10/24/2023,Size Mismatch,122
98186,SO68568,2/3/2023,Defective,168
98187,SO55344,2/22/2023,Wrong Item,210
98188,SO55892,8/27/2023,Unsatisfied,341
98189,SO61969,4/13/2023,Unsatisfied,314
98190,SO53495,2/22/2023,Defective,323
98191,SO60017,2/25/2023,Wrong Item,167
98192,SO72420,11/6/2023,Wrong Item,279
98193,SO77791,11/2/2023,Wrong Item,94
98194,SO57443,12/27/2023,Unsatisfied,484
98195,SO71866,5/11/2023,Defective,108
98196,SO52075,2/22/2023,Wrong Item,431
98197,SO62561,9/25/2023,Size Mismatch,333
98198,SO70258,10/16/2023,Unsatisfied,442
98199,SO75275,12/8/2023,Size Mismatch,161
98200,SO72085,9/8/2023,Wrong Item,74
98201,SO66072,6/7/2023,Wrong Item,401
98202,SO51333,9/24/2023,Defective,314
98203,SO51926,8/28/2023,Unsatisfied,239
98204,SO56115,11/10/2023,Wrong Item,192
98205,SO67588,8/23/2023,Wrong Item,38
98206,SO56522,7/23/2023,Unsatisfied,253
98207,SO62728,12/6/2023,Wrong Item,414
98208,SO77337,3/15/2023,Size Mismatch,283
98209,SO69288,8/8/2023,Size Mismatch,316
98210,SO52869,6/23/2023,Size Mismatch,425
98211,SO69900,9/16/2023,Size Mismatch,24
98212,SO68217,8/30/2023,Unsatisfied,51
98213,SO60493,10/8/2023,Size Mismatch,299
98214,SO70118,10/16/2023,Defective,352
98215,SO77592,6/14/2023,Unsatisfied,422
98216,SO69642,6/2/2023,Wrong Item,443
98217,SO54166,11/19/2023,Unsatisfied,305
98218,SO70564,7/29/2023,Size Mismatch,138
98219,SO59440,5/30/2023,Wrong Item,483
98220,SO53105,6/17/2023,Size Mismatch,164
98221,SO51266,4/29/2023,Defective,344
98222,SO57445,11/5/2023,Size Mismatch,118
98223,SO75809,12/21/2023,Unsatisfied,343
98224,SO70303,10/19/2023,Size Mismatch,464
98225,SO64296,8/15/2023,Unsatisfied,349
98226,SO73146,2/16/2023,Size Mismatch,184
98227,SO75015,10/4/2023,Size Mismatch,413
98228,SO73269,6/29/2023,Unsatisfied,40
98229,SO60767,4/29/2023,Size Mismatch,96
98230,SO59262,2/24/2023,Wrong Item,314
98231,SO66841,4/30/2023,Size Mismatch,149
98232,SO67438,6/16/2023,Wrong Item,304
